pnode_name,utility_name,city_state
DOM,Virginia Electric & Power Co,"Occoquan,VA"
DOM,Virginia Electric & Power Co,"Oilville,VA"
DOM,Virginia Electric & Power Co,"Onemo,VA"
DOM,Virginia Electric & Power Co,"Orange,VA"
DOM,Virginia Electric & Power Co,"Ordinary,VA"
DOM,Virginia Electric & Power Co,"Paeonian Springs,VA"
DOM,Virginia Electric & Power Co,"Palmyra,VA"
DOM,Virginia Electric & Power Co,"Pamplin,VA"
DOM,Virginia Electric & Power Co,"Parmele,NC"
DOM,Virginia Electric & Power Co,"Pendleton,NC"
DOM,Virginia Electric & Power Co,"Petersburg,VA"
DOM,Virginia Electric & Power Co,"Pleasant Hill,NC"
DOM,Virginia Electric & Power Co,"Pleasant Valley,VA"
DOM,Virginia Electric & Power Co,"Poquoson,VA"
DOM,Virginia Electric & Power Co,"Portsmouth,VA"
DOM,Virginia Electric & Power Co,"Potecasi,NC"
DOM,Virginia Electric & Power Co,"Powells Point,NC"
DOM,Virginia Electric & Power Co,"Powellsville,NC"
DOM,Virginia Electric & Power Co,"Powhatan,VA"
DOM,Virginia Electric & Power Co,"Prince George,VA"
DOM,Virginia Electric & Power Co,"Prospect,VA"
DOM,Virginia Electric & Power Co,"Providence Forge,VA"
DOM,Virginia Electric & Power Co,"Quantico,VA"
DOM,Virginia Electric & Power Co,"Quicksburg,VA"
DOM,Virginia Electric & Power Co,"Quinton,VA"
DOM,Virginia Electric & Power Co,"Raphine,VA"
DOM,Virginia Electric & Power Co,"Rectortown,VA"
DOM,Virginia Electric & Power Co,"Reedville,VA"
DOM,Virginia Electric & Power Co,"Remington,VA"
DOM,Virginia Electric & Power Co,"Rescue,VA"
DOM,Virginia Electric & Power Co,"Reston,VA"
DOM,Virginia Electric & Power Co,"Rich Square,NC"
DOM,Virginia Electric & Power Co,"Richmond,VA"
DOM,Virginia Electric & Power Co,"Roanoke Rapids,NC"
DOM,Virginia Electric & Power Co,"Rollins Fork,VA"
DOM,Virginia Electric & Power Co,"Roper,NC"
DOM,Virginia Electric & Power Co,"Round Hill,VA"
DOM,Virginia Electric & Power Co,"Roxobel,NC"
DOM,Virginia Electric & Power Co,"Ruthville,VA"
DOM,Virginia Electric & Power Co,"Saluda,VA"
DOM,Virginia Electric & Power Co,"Sandston,VA"
DOM,Virginia Electric & Power Co,"Sandy Hook,VA"
DOM,Virginia Electric & Power Co,"Sandy Point,VA"
DOM,Virginia Electric & Power Co,"Schley,VA"
DOM,Virginia Electric & Power Co,"Scottsburg,VA"
DOM,Virginia Electric & Power Co,"Seaford,VA"
DOM,Virginia Electric & Power Co,"Selma,VA"
DOM,Virginia Electric & Power Co,"Severn,NC"
DOM,Virginia Electric & Power Co,"Severn,VA"
DOM,Virginia Electric & Power Co,"Shacklefords,VA"
DOM,Virginia Electric & Power Co,"Sharps,VA"
DOM,Virginia Electric & Power Co,"Shawboro,NC"
DOM,Virginia Electric & Power Co,"Skippers,VA"
DOM,Virginia Electric & Power Co,"Smithfield,VA"
DOM,Virginia Electric & Power Co,"South Boston,VA"
DOM,Virginia Electric & Power Co,"South Hill,VA"
DOM,Virginia Electric & Power Co,"Spotsylvania,VA"
DOM,Virginia Electric & Power Co,"Springfield,VA"
DOM,Virginia Electric & Power Co,"Stafford,VA"
DOM,Virginia Electric & Power Co,"Staunton,VA"
DOM,Virginia Electric & Power Co,"Sterling,VA"
DOM,Virginia Electric & Power Co,"Stevensville,VA"
DOM,Virginia Electric & Power Co,"Stony Creek,VA"
DOM,Virginia Electric & Power Co,"Stratford,VA"
DOM,Virginia Electric & Power Co,"Studley,VA"
DOM,Virginia Electric & Power Co,"Suffolk,VA"
DOM,Virginia Electric & Power Co,"Sunbury,NC"
DOM,Virginia Electric & Power Co,"Surry,VA"
DOM,Virginia Electric & Power Co,"Susan,VA"
DOM,Virginia Electric & Power Co,"The Plains,VA"
DOM,Virginia Electric & Power Co,"Timberville,VA"
DOM,Virginia Electric & Power Co,"Toano,VA"
DOM,Virginia Electric & Power Co,"Topping,VA"
DOM,Virginia Electric & Power Co,"Trevilians,VA"
DOM,Virginia Electric & Power Co,"Upperville,VA"
DOM,Virginia Electric & Power Co,"Urbanna,VA"
DOM,Virginia Electric & Power Co,"Verona,VA"
DOM,Virginia Electric & Power Co,"Victoria,VA"
DOM,Virginia Electric & Power Co,"Vienna,VA"
DOM,Virginia Electric & Power Co,"Village,VA"
DOM,Virginia Electric & Power Co,"Virginia Beach,VA"
DOM,Virginia Electric & Power Co,"Virginia State University,VA"
DOM,Virginia Electric & Power Co,"Wake,VA"
DOM,Virginia Electric & Power Co,"Wakefield,VA"
DOM,Virginia Electric & Power Co,"Walkerton,VA"
DOM,Virginia Electric & Power Co,"Wanchese,NC"
DOM,Virginia Electric & Power Co,"Ware Neck,VA"
DOM,Virginia Electric & Power Co,"Warrenton,VA"
DOM,Virginia Electric & Power Co,"Water View,VA"
DOM,Virginia Electric & Power Co,"Waverly,VA"
DOM,Virginia Electric & Power Co,"Waynesboro,VA"
DOM,Virginia Electric & Power Co,"Weems,VA"
DOM,Virginia Electric & Power Co,"Weldon,NC"
DOM,Virginia Electric & Power Co,"West Mclean,VA"
DOM,Virginia Electric & Power Co,"West Point,VA"
DOM,Virginia Electric & Power Co,"Weyers Cave,VA"
DOM,Virginia Electric & Power Co,"White Hall,VA"
DOM,Virginia Electric & Power Co,"White Marsh,VA"
DOM,Virginia Electric & Power Co,"White Stone,VA"
DOM,Virginia Electric & Power Co,"Wicomico Church,VA"
DOM,Virginia Electric & Power Co,"Wicomico,VA"
DOM,Virginia Electric & Power Co,"Williamsburg,VA"
DOM,Virginia Electric & Power Co,"Williamston,NC"
DOM,Virginia Electric & Power Co,"Windsor,VA"
DOM,Virginia Electric & Power Co,"Winfall,NC"
DOM,Virginia Electric & Power Co,"Winton,NC"
DOM,Virginia Electric & Power Co,"Woodberry Forest,VA"
DOM,Virginia Electric & Power Co,"Woodbridge,VA"
DOM,Virginia Electric & Power Co,"Woodland,NC"
DOM,Virginia Electric & Power Co,"Woods Cross Roads,VA"
DOM,Virginia Electric & Power Co,"Woodstock,VA"
DOM,Virginia Electric & Power Co,"Yorktown,VA"
DPL,Delmarva Power,"Allen,MD"
DPL,Delmarva Power,"Bear,DE"
DPL,Delmarva Power,"Berlin,MD"
DPL,Delmarva Power,"Bethany Beach,DE"
DPL,Delmarva Power,"Bethel,DE"
DPL,Delmarva Power,"Betterton,MD"
DPL,Delmarva Power,"Bishopville,MD"
DPL,Delmarva Power,"Bivalve,MD"
DPL,Delmarva Power,"Bozman,MD"
DPL,Delmarva Power,"Bridgeville,DE"
DPL,Delmarva Power,"Cambridge,MD"
DPL,Delmarva Power,"Cecilton,MD"
DPL,Delmarva Power,"Charlestown,MD"
DPL,Delmarva Power,"Chesapeake City,MD"
DPL,Delmarva Power,"Chester,MD"
DPL,Delmarva Power,"Chestertown,MD"
DPL,Delmarva Power,"Cheswold,DE"
DPL,Delmarva Power,"Childs,MD"
DPL,Delmarva Power,"Claiborne,MD"
DPL,Delmarva Power,"Claymont,DE"
DPL,Delmarva Power,"Colora,MD"
DPL,Delmarva Power,"Conowingo,MD"
DPL,Delmarva Power,"Crisfield,MD"
DPL,Delmarva Power,"Crocheron,MD"
DPL,Delmarva Power,"Darlington,MD"
DPL,Delmarva Power,"Deal Island,MD"
DPL,Delmarva Power,"Denton,MD"
DPL,Delmarva Power,"Dover,DE"
DPL,Delmarva Power,"Elk Mills,MD"
DPL,Delmarva Power,"Elkton,MD"
DPL,Delmarva Power,"Ellendale,DE"
DPL,Delmarva Power,"Federalsburg,MD"
DPL,Delmarva Power,"Fishing Creek,MD"
DPL,Delmarva Power,"Frederica,DE"
DPL,Delmarva Power,"Fruitland,MD"
DPL,Delmarva Power,"Georgetown,MD"
DPL,Delmarva Power,"Girdletree,MD"
DPL,Delmarva Power,"Grasonville,MD"
DPL,Delmarva Power,"Hebron,MD"
DPL,Delmarva Power,"Hockessin,DE"
DPL,Delmarva Power,"Hurlock,MD"
DPL,Delmarva Power,"Kenton,DE"
DPL,Delmarva Power,"Kirkwood,DE"
DPL,Delmarva Power,"Laurel,DE"
DPL,Delmarva Power,"Lincoln,DE"
DPL,Delmarva Power,"Madison,MD"
DPL,Delmarva Power,"Magnolia,DE"
DPL,Delmarva Power,"Manokin,MD"
DPL,Delmarva Power,"Mardela Springs,MD"
DPL,Delmarva Power,"Marion Station,MD"
DPL,Delmarva Power,"Marydel,MD"
DPL,Delmarva Power,"Mcdaniel,MD"
DPL,Delmarva Power,"Middletown,DE"
DPL,Delmarva Power,"Millville,DE"
DPL,Delmarva Power,"Montchanin,DE"
DPL,Delmarva Power,"Nanticoke,MD"
DPL,Delmarva Power,"Nassau,DE"
DPL,Delmarva Power,"New Castle,DE"
DPL,Delmarva Power,"Newark,DE"
DPL,Delmarva Power,"Newark,MD"
DPL,Delmarva Power,"Newcomb,MD"
DPL,Delmarva Power,"North East,MD"
DPL,Delmarva Power,"Ocean City,MD"
DPL,Delmarva Power,"Odessa,DE"
DPL,Delmarva Power,"Oxford,MD"
DPL,Delmarva Power,"Parsonsburg,MD"
DPL,Delmarva Power,"Perry Point,MD"
DPL,Delmarva Power,"Perryville,MD"
DPL,Delmarva Power,"Pittsville,MD"
DPL,Delmarva Power,"Pocomoke City,MD"
DPL,Delmarva Power,"Port Deposit,MD"
DPL,Delmarva Power,"Port Penn,DE"
DPL,Delmarva Power,"Powellville,MD"
DPL,Delmarva Power,"Preston,MD"
DPL,Delmarva Power,"Princess Anne,MD"
DPL,Delmarva Power,"Pylesville,MD"
DPL,Delmarva Power,"Quantico,MD"
DPL,Delmarva Power,"Queen Anne,MD"
DPL,Delmarva Power,"Queenstown,MD"
DPL,Delmarva Power,"Rehoboth Beach,DE"
DPL,Delmarva Power,"Rhodesdale,MD"
DPL,Delmarva Power,"Rising Sun,MD"
DPL,Delmarva Power,"Rock Hall,MD"
DPL,Delmarva Power,"Rockland,DE"
DPL,Delmarva Power,"Royal Oak,MD"
DPL,Delmarva Power,"Saint Georges,DE"
DPL,Delmarva Power,"Saint Michaels,MD"
DPL,Delmarva Power,"Salisbury,MD"
DPL,Delmarva Power,"Seaford,DE"
DPL,Delmarva Power,"Secretary,MD"
DPL,Delmarva Power,"Selbyville,DE"
DPL,Delmarva Power,"Sharptown,MD"
DPL,Delmarva Power,"Showell,MD"
DPL,Delmarva Power,"Snow Hill,MD"
DPL,Delmarva Power,"Stevensville,MD"
DPL,Delmarva Power,"Still Pond,MD"
DPL,Delmarva Power,"Stockton,MD"
DPL,Delmarva Power,"Street,MD"
DPL,Delmarva Power,"Templeville,MD"
DPL,Delmarva Power,"Tilghman,MD"
DPL,Delmarva Power,"Townsend,DE"
DPL,Delmarva Power,"Trappe,MD"
DPL,Delmarva Power,"Tyaskin,MD"
DPL,Delmarva Power,"Viola,DE"
DPL,Delmarva Power,"Westover,MD"
DPL,Delmarva Power,"Whiteford,MD"
DPL,Delmarva Power,"Willards,MD"
DPL,Delmarva Power,"Wilmington,DE"
DPL,Delmarva Power,"Winterthur,DE"
DPL,Delmarva Power,"Worton,MD"
DPL,Delmarva Power,"Yorklyn,DE"
DUQ,Duquesne Light Co,"Aliquippa,PA"
DUQ,Duquesne Light Co,"Allison Park,PA"
DUQ,Duquesne Light Co,"Ambridge,PA"
DUQ,Duquesne Light Co,"Baden,PA"
DUQ,Duquesne Light Co,"Bairdford,PA"
DUQ,Duquesne Light Co,"Bakerstown,PA"
DUQ,Duquesne Light Co,"Beaver,PA"
DUQ,Duquesne Light Co,"Braddock,PA"
DUQ,Duquesne Light Co,"Carnegie,PA"
DUQ,Duquesne Light Co,"Cheswick,PA"
DUQ,Duquesne Light Co,"Clinton,PA"
DUQ,Duquesne Light Co,"Conway,PA"
DUQ,Duquesne Light Co,"Coraopolis,PA"
DUQ,Duquesne Light Co,"Crescent,PA"
DUQ,Duquesne Light Co,"Curtisville,PA"
DUQ,Duquesne Light Co,"Dravosburg,PA"
DUQ,Duquesne Light Co,"Duquesne,PA"
DUQ,Duquesne Light Co,"East Mc Keesport,PA"
DUQ,Duquesne Light Co,"East Pittsburgh,PA"
DUQ,Duquesne Light Co,"Freedom,PA"
DUQ,Duquesne Light Co,"Georgetown,PA"
DUQ,Duquesne Light Co,"Gibsonia,PA"
DUQ,Duquesne Light Co,"Glassport,PA"
DUQ,Duquesne Light Co,"Glenshaw,PA"
DUQ,Duquesne Light Co,"Homestead,PA"
DUQ,Duquesne Light Co,"Hookstown,PA"
DUQ,Duquesne Light Co,"Imperial,PA"
DUQ,Duquesne Light Co,"Indianola,PA"
DUQ,Duquesne Light Co,"Industry,PA"
DUQ,Duquesne Light Co,"Leetsdale,PA"
DUQ,Duquesne Light Co,"Mc Kees Rocks,PA"
DUQ,Duquesne Light Co,"Mckeesport,PA"
DUQ,Duquesne Light Co,"Midland,PA"
DUQ,Duquesne Light Co,"Monaca,PA"
DUQ,Duquesne Light Co,"Monroeville,PA"
DUQ,Duquesne Light Co,"New Brighton,PA"
DUQ,Duquesne Light Co,"North Versailles,PA"
DUQ,Duquesne Light Co,"Oakmont,PA"
DUQ,Duquesne Light Co,"Pittsburgh,PA"
DUQ,Duquesne Light Co,"Presto,PA"
DUQ,Duquesne Light Co,"Rochester,PA"
DUQ,Duquesne Light Co,"Russellton,PA"
DUQ,Duquesne Light Co,"Sewickley,PA"
DUQ,Duquesne Light Co,"Shippingport,PA"
DUQ,Duquesne Light Co,"South Heights,PA"
DUQ,Duquesne Light Co,"Springdale,PA"
DUQ,Duquesne Light Co,"Turtle Creek,PA"
DUQ,Duquesne Light Co,"Verona,PA"
DUQ,Duquesne Light Co,"West Mifflin,PA"
DUQ,Duquesne Light Co,"Wildwood,PA"
DUQ,Duquesne Light Co,"Wilmerding,PA"
JCPL,Jersey Central Power & Lt Co,"Adelphia,NJ"
JCPL,Jersey Central Power & Lt Co,"Allamuchy,NJ"
JCPL,Jersey Central Power & Lt Co,"Allenhurst,NJ"
JCPL,Jersey Central Power & Lt Co,"Allentown,NJ"
JCPL,Jersey Central Power & Lt Co,"Allenwood,NJ"
JCPL,Jersey Central Power & Lt Co,"Andover,NJ"
JCPL,Jersey Central Power & Lt Co,"Annandale,NJ"
JCPL,Jersey Central Power & Lt Co,"Asbury Park,NJ"
JCPL,Jersey Central Power & Lt Co,"Asbury,NJ"
JCPL,Jersey Central Power & Lt Co,"Atlantic Highlands,NJ"
JCPL,Jersey Central Power & Lt Co,"Augusta,NJ"
JCPL,Jersey Central Power & Lt Co,"Avon By The Sea,NJ"
JCPL,Jersey Central Power & Lt Co,"Baptistown,NJ"
JCPL,Jersey Central Power & Lt Co,"Barnegat Light,NJ"
JCPL,Jersey Central Power & Lt Co,"Basking Ridge,NJ"
JCPL,Jersey Central Power & Lt Co,"Bayville,NJ"
JCPL,Jersey Central Power & Lt Co,"Beach Haven,NJ"
JCPL,Jersey Central Power & Lt Co,"Beachwood,NJ"
JCPL,Jersey Central Power & Lt Co,"Bedminster,NJ"
JCPL,Jersey Central Power & Lt Co,"Belford,NJ"
JCPL,Jersey Central Power & Lt Co,"Belmar,NJ"
JCPL,Jersey Central Power & Lt Co,"Belvidere,NJ"
JCPL,Jersey Central Power & Lt Co,"Berkeley Heights,NJ"
JCPL,Jersey Central Power & Lt Co,"Bernardsville,NJ"
JCPL,Jersey Central Power & Lt Co,"Blairstown,NJ"
JCPL,Jersey Central Power & Lt Co,"Bloomingdale,NJ"
JCPL,Jersey Central Power & Lt Co,"Bloomsbury,NJ"
JCPL,Jersey Central Power & Lt Co,"Boonton,NJ"
JCPL,Jersey Central Power & Lt Co,"Bradley Beach,NJ"
JCPL,Jersey Central Power & Lt Co,"Branchville,NJ"
JCPL,Jersey Central Power & Lt Co,"Brick,NJ"
JCPL,Jersey Central Power & Lt Co,"Brielle,NJ"
JCPL,Jersey Central Power & Lt Co,"Broadway,NJ"
JCPL,Jersey Central Power & Lt Co,"Brookside,NJ"
JCPL,Jersey Central Power & Lt Co,"Browns Mills,NJ"
JCPL,Jersey Central Power & Lt Co,"Budd Lake,NJ"
JCPL,Jersey Central Power & Lt Co,"Butler,NJ"
JCPL,Jersey Central Power & Lt Co,"Buttzville,NJ"
JCPL,Jersey Central Power & Lt Co,"Califon,NJ"
JCPL,Jersey Central Power & Lt Co,"Cedar Knolls,NJ"
JCPL,Jersey Central Power & Lt Co,"Changewater,NJ"
JCPL,Jersey Central Power & Lt Co,"Chatham,NJ"
JCPL,Jersey Central Power & Lt Co,"Chester,NJ"
JCPL,Jersey Central Power & Lt Co,"Cliffwood,NJ"
JCPL,Jersey Central Power & Lt Co,"Clinton,NJ"
JCPL,Jersey Central Power & Lt Co,"Colts Neck,NJ"
JCPL,Jersey Central Power & Lt Co,"Columbia,NJ"
JCPL,Jersey Central Power & Lt Co,"Convent Station,NJ"
JCPL,Jersey Central Power & Lt Co,"Cookstown,NJ"
JCPL,Jersey Central Power & Lt Co,"Cream Ridge,NJ"
JCPL,Jersey Central Power & Lt Co,"Deal,NJ"
JCPL,Jersey Central Power & Lt Co,"Delaware,NJ"
JCPL,Jersey Central Power & Lt Co,"Denville,NJ"
JCPL,Jersey Central Power & Lt Co,"Dover,NJ"
JCPL,Jersey Central Power & Lt Co,"East Hanover,NJ"
JCPL,Jersey Central Power & Lt Co,"Eatontown,NJ"
JCPL,Jersey Central Power & Lt Co,"Englishtown,NJ"
JCPL,Jersey Central Power & Lt Co,"Fair Haven,NJ"
JCPL,Jersey Central Power & Lt Co,"Far Hills,NJ"
JCPL,Jersey Central Power & Lt Co,"Farmingdale,NJ"
JCPL,Jersey Central Power & Lt Co,"Flanders,NJ"
JCPL,Jersey Central Power & Lt Co,"Flemington,NJ"
JCPL,Jersey Central Power & Lt Co,"Florham Park,NJ"
JCPL,Jersey Central Power & Lt Co,"Forked River,NJ"
JCPL,Jersey Central Power & Lt Co,"Fort Monmouth,NJ"
JCPL,Jersey Central Power & Lt Co,"Franklin,NJ"
JCPL,Jersey Central Power & Lt Co,"Freehold,NJ"
JCPL,Jersey Central Power & Lt Co,"Frenchtown,NJ"
JCPL,Jersey Central Power & Lt Co,"Gillette,NJ"
JCPL,Jersey Central Power & Lt Co,"Gladstone,NJ"
JCPL,Jersey Central Power & Lt Co,"Glasser,NJ"
JCPL,Jersey Central Power & Lt Co,"Glen Gardner,NJ"
JCPL,Jersey Central Power & Lt Co,"Glenwood,NJ"
JCPL,Jersey Central Power & Lt Co,"Great Meadows,NJ"
JCPL,Jersey Central Power & Lt Co,"Green Village,NJ"
JCPL,Jersey Central Power & Lt Co,"Greendell,NJ"
JCPL,Jersey Central Power & Lt Co,"Hackettstown,NJ"
JCPL,Jersey Central Power & Lt Co,"Hamburg,NJ"
JCPL,Jersey Central Power & Lt Co,"Hampton,NJ"
JCPL,Jersey Central Power & Lt Co,"Haskell,NJ"
JCPL,Jersey Central Power & Lt Co,"Hazlet,NJ"
JCPL,Jersey Central Power & Lt Co,"Helmetta,NJ"
JCPL,Jersey Central Power & Lt Co,"Hibernia,NJ"
JCPL,Jersey Central Power & Lt Co,"High Bridge,NJ"
JCPL,Jersey Central Power & Lt Co,"Highlands,NJ"
JCPL,Jersey Central Power & Lt Co,"Hightstown,NJ"
JCPL,Jersey Central Power & Lt Co,"Holmdel,NJ"
JCPL,Jersey Central Power & Lt Co,"Hopatcong,NJ"
JCPL,Jersey Central Power & Lt Co,"Hope,NJ"
JCPL,Jersey Central Power & Lt Co,"Howell,NJ"
JCPL,Jersey Central Power & Lt Co,"Imlaystown,NJ"
JCPL,Jersey Central Power & Lt Co,"Ironia,NJ"
JCPL,Jersey Central Power & Lt Co,"Island Heights,NJ"
JCPL,Jersey Central Power & Lt Co,"Jackson,NJ"
JCPL,Jersey Central Power & Lt Co,"Jobstown,NJ"
JCPL,Jersey Central Power & Lt Co,"Johnsonburg,NJ"
JCPL,Jersey Central Power & Lt Co,"Joint Base Mdl,NJ"
JCPL,Jersey Central Power & Lt Co,"Juliustown,NJ"
JCPL,Jersey Central Power & Lt Co,"Keansburg,NJ"
JCPL,Jersey Central Power & Lt Co,"Kenvil,NJ"
JCPL,Jersey Central Power & Lt Co,"Keyport,NJ"
JCPL,Jersey Central Power & Lt Co,"Lafayette,NJ"
JCPL,Jersey Central Power & Lt Co,"Lake Hiawatha,NJ"
JCPL,Jersey Central Power & Lt Co,"Lake Hopatcong,NJ"
JCPL,Jersey Central Power & Lt Co,"Lakehurst,NJ"
JCPL,Jersey Central Power & Lt Co,"Lakewood,NJ"
JCPL,Jersey Central Power & Lt Co,"Lambertville,NJ"
JCPL,Jersey Central Power & Lt Co,"Landing,NJ"
JCPL,Jersey Central Power & Lt Co,"Lanoka Harbor,NJ"
JCPL,Jersey Central Power & Lt Co,"Lavallette,NJ"
JCPL,Jersey Central Power & Lt Co,"Layton,NJ"
JCPL,Jersey Central Power & Lt Co,"Lebanon,NJ"
JCPL,Jersey Central Power & Lt Co,"Ledgewood,NJ"
JCPL,Jersey Central Power & Lt Co,"Leonardo,NJ"
JCPL,Jersey Central Power & Lt Co,"Liberty Corner,NJ"
JCPL,Jersey Central Power & Lt Co,"Lincoln Park,NJ"
JCPL,Jersey Central Power & Lt Co,"Lincroft,NJ"
JCPL,Jersey Central Power & Lt Co,"Little Silver,NJ"
JCPL,Jersey Central Power & Lt Co,"Little York,NJ"
JCPL,Jersey Central Power & Lt Co,"Livingston,NJ"
JCPL,Jersey Central Power & Lt Co,"Long Branch,NJ"
JCPL,Jersey Central Power & Lt Co,"Long Valley,NJ"
JCPL,Jersey Central Power & Lt Co,"Lyons,NJ"
JCPL,Jersey Central Power & Lt Co,"Manasquan,NJ"
JCPL,Jersey Central Power & Lt Co,"Manchester Township,NJ"
JCPL,Jersey Central Power & Lt Co,"Mantoloking,NJ"
JCPL,Jersey Central Power & Lt Co,"Marlboro,NJ"
JCPL,Jersey Central Power & Lt Co,"Matawan,NJ"
JCPL,Jersey Central Power & Lt Co,"Mc Afee,NJ"
JCPL,Jersey Central Power & Lt Co,"Mendham,NJ"
JCPL,Jersey Central Power & Lt Co,"Middletown,NJ"
JCPL,Jersey Central Power & Lt Co,"Middleville,NJ"
JCPL,Jersey Central Power & Lt Co,"Milford,NJ"
JCPL,Jersey Central Power & Lt Co,"Millburn,NJ"
JCPL,Jersey Central Power & Lt Co,"Millington,NJ"
JCPL,Jersey Central Power & Lt Co,"Millstone Township,NJ"
JCPL,Jersey Central Power & Lt Co,"Mine Hill,NJ"
JCPL,Jersey Central Power & Lt Co,"Monmouth Beach,NJ"
JCPL,Jersey Central Power & Lt Co,"Monroe Township,NJ"
JCPL,Jersey Central Power & Lt Co,"Montague,NJ"
JCPL,Jersey Central Power & Lt Co,"Montville,NJ"
JCPL,Jersey Central Power & Lt Co,"Morganville,NJ"
JCPL,Jersey Central Power & Lt Co,"Morris Plains,NJ"
JCPL,Jersey Central Power & Lt Co,"Morristown,NJ"
JCPL,Jersey Central Power & Lt Co,"Mount Arlington,NJ"
JCPL,Jersey Central Power & Lt Co,"Mount Freedom,NJ"
JCPL,Jersey Central Power & Lt Co,"Mount Tabor,NJ"
JCPL,Jersey Central Power & Lt Co,"Mountain Lakes,NJ"
JCPL,Jersey Central Power & Lt Co,"Navesink,NJ"
JCPL,Jersey Central Power & Lt Co,"Neptune,NJ"
JCPL,Jersey Central Power & Lt Co,"Neshanic Station,NJ"
JCPL,Jersey Central Power & Lt Co,"Netcong,NJ"
JCPL,Jersey Central Power & Lt Co,"New Egypt,NJ"
JCPL,Jersey Central Power & Lt Co,"New Lisbon,NJ"
JCPL,Jersey Central Power & Lt Co,"New Providence,NJ"
JCPL,Jersey Central Power & Lt Co,"New Vernon,NJ"
JCPL,Jersey Central Power & Lt Co,"Newfoundland,NJ"
JCPL,Jersey Central Power & Lt Co,"Newton,NJ"
JCPL,Jersey Central Power & Lt Co,"Normandy Beach,NJ"
JCPL,Jersey Central Power & Lt Co,"Oak Ridge,NJ"
JCPL,Jersey Central Power & Lt Co,"Oakhurst,NJ"
JCPL,Jersey Central Power & Lt Co,"Ocean Gate,NJ"
JCPL,Jersey Central Power & Lt Co,"Ocean Grove,NJ"
JCPL,Jersey Central Power & Lt Co,"Oceanport,NJ"
JCPL,Jersey Central Power & Lt Co,"Ogdensburg,NJ"
JCPL,Jersey Central Power & Lt Co,"Old Bridge,NJ"
JCPL,Jersey Central Power & Lt Co,"Oldwick,NJ"
JCPL,Jersey Central Power & Lt Co,"Oxford,NJ"
JCPL,Jersey Central Power & Lt Co,"Parlin,NJ"
JCPL,Jersey Central Power & Lt Co,"Parsippany,NJ"
JCPL,Jersey Central Power & Lt Co,"Peapack,NJ"
JCPL,Jersey Central Power & Lt Co,"Pemberton,NJ"
JCPL,Jersey Central Power & Lt Co,"Pequannock,NJ"
JCPL,Jersey Central Power & Lt Co,"Phillipsburg,NJ"
JCPL,Jersey Central Power & Lt Co,"Picatinny Arsenal,NJ"
JCPL,Jersey Central Power & Lt Co,"Pine Beach,NJ"
JCPL,Jersey Central Power & Lt Co,"Pine Brook,NJ"
JCPL,Jersey Central Power & Lt Co,"Pittstown,NJ"
JCPL,Jersey Central Power & Lt Co,"Pluckemin,NJ"
JCPL,Jersey Central Power & Lt Co,"Point Pleasant Beach,NJ"
JCPL,Jersey Central Power & Lt Co,"Pompton Lakes,NJ"
JCPL,Jersey Central Power & Lt Co,"Pompton Plains,NJ"
JCPL,Jersey Central Power & Lt Co,"Port Monmouth,NJ"
JCPL,Jersey Central Power & Lt Co,"Port Murray,NJ"
JCPL,Jersey Central Power & Lt Co,"Pottersville,NJ"
JCPL,Jersey Central Power & Lt Co,"Quakertown,NJ"
JCPL,Jersey Central Power & Lt Co,"Randolph,NJ"
JCPL,Jersey Central Power & Lt Co,"Readington,NJ"
JCPL,Jersey Central Power & Lt Co,"Red Bank,NJ"
JCPL,Jersey Central Power & Lt Co,"Ringoes,NJ"
JCPL,Jersey Central Power & Lt Co,"Riverdale,NJ"
JCPL,Jersey Central Power & Lt Co,"Rockaway,NJ"
JCPL,Jersey Central Power & Lt Co,"Roosevelt,NJ"
JCPL,Jersey Central Power & Lt Co,"Rosemont,NJ"
JCPL,Jersey Central Power & Lt Co,"Rumson,NJ"
JCPL,Jersey Central Power & Lt Co,"Sayreville,NJ"
JCPL,Jersey Central Power & Lt Co,"Schooleys Mountain,NJ"
JCPL,Jersey Central Power & Lt Co,"Sea Girt,NJ"
JCPL,Jersey Central Power & Lt Co,"Seaside Heights,NJ"
JCPL,Jersey Central Power & Lt Co,"Seaside Park,NJ"
JCPL,Jersey Central Power & Lt Co,"Sergeantsville,NJ"
JCPL,Jersey Central Power & Lt Co,"Short Hills,NJ"
JCPL,Jersey Central Power & Lt Co,"Shrewsbury,NJ"
JCPL,Jersey Central Power & Lt Co,"Somerville,NJ"
JCPL,Jersey Central Power & Lt Co,"South Amboy,NJ"
JCPL,Jersey Central Power & Lt Co,"Sparta,NJ"
JCPL,Jersey Central Power & Lt Co,"Spotswood,NJ"
JCPL,Jersey Central Power & Lt Co,"Spring Lake,NJ"
JCPL,Jersey Central Power & Lt Co,"Springfield,NJ"
JCPL,Jersey Central Power & Lt Co,"Stanhope,NJ"
JCPL,Jersey Central Power & Lt Co,"Stanton,NJ"
JCPL,Jersey Central Power & Lt Co,"Stewartsville,NJ"
JCPL,Jersey Central Power & Lt Co,"Stillwater,NJ"
JCPL,Jersey Central Power & Lt Co,"Stirling,NJ"
JCPL,Jersey Central Power & Lt Co,"Stockholm,NJ"
JCPL,Jersey Central Power & Lt Co,"Stockton,NJ"
JCPL,Jersey Central Power & Lt Co,"Succasunna,NJ"
JCPL,Jersey Central Power & Lt Co,"Summit,NJ"
